# Artefact digests. Written by scripts/artefact_digests.py; described by
# docs/80-artefact-digests.md. DO NOT EDIT BY HAND.
#
# Historical run outputs are git-ignored. Since 2026-09-19 this also
# pins tracked docs/evidence JSON records requested by external review F6.
# This file pins their IDENTITY so that the evidence
# behind docs/71, docs/74, docs/75, docs/77 and docs/79 cannot be
# silently swapped. It does NOT make the artefacts available and it does
# NOT establish that any of them is correct.
#
# 571 artefacts, 0 bytes to 1.718 GB, 5.172 GB in total.
#
# sha256 is over the file's bytes. `metrics` is `k=v;k=v`, read out of the
# artefact by this script's own extractors, and is a legibility aid, not a
# check -- the digest is the check.
#
#   scripts/artefact_digests.py --check    re-verify. MISSING is not FAILED
#   scripts/artefact_digests.py --write    rebuild on a machine that has the runs
#   scripts/artefact_digests.py --write-evidence  update only tracked JSON records

group	cites	role	path	bytes	sha256	metrics
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81ptd/49-openroad-stapostpnr/nom_slow_1p08V_125C/clock.rpt	1283	2454d4ca054c3ad02568455e6057f663a1e949075744a39bfddaf1eaa3d6f6cc	period_min=23.36;fmax=42.82;lines=42
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81ptd/49-openroad-stapostpnr/nom_slow_1p08V_125C/wns.max.rpt	223	5319a4fe6902d3bdf73a106f3d0a9901833076834990e0d37ef3b156cf36f48e	nom_slow_1p08V_125C=-3.355394279620113;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81ptd/49-openroad-stapostpnr/nom_slow_1p08V_125C/tns.max.rpt	224	3bc1591e87e51c96775026abc6f8035cfe33f22a3d0204c911c32be11b6c8787	nom_slow_1p08V_125C=-1767.7226014435787;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81ptd/49-openroad-stapostpnr/nom_slow_1p08V_125C/ws.max.rpt	214	fe441b655d545533559c02ecafe556f165dfc0da923218da3643c6b9c304fae3	nom_slow_1p08V_125C=-3.355394279620113;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81ptd/49-openroad-stapostpnr/nom_slow_1p08V_125C/violator_list.rpt	147041	36512509f180f1365aeedf48ed79d5ad92797ffe17dd906893326a29735d6fca	lines=2106;violators=2102
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81ptd/49-openroad-stapostpnr/nom_slow_1p08V_125C/max.rpt	37697650	5d55c51710602bf78543d1ec4dd9869483bbb109bfd20ff9802cd5b5449d6415	startpoint=u_ram.g_ram_2048x64_ecc.u_b0;endpoint=_79693_;lines=462574
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81drv/49-openroad-stapostpnr/summary.rpt	2774	ddd24a6240d2cf1c024ed1fbb07a8ac3a5902231e8dba354a1311b75cd42a97a	lines=10
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81drv/49-openroad-stapostpnr/nom_slow_1p08V_125C/clock.rpt	1306	8129b542cef7e33275c226ae08a569a0e05dfef1d1fab642aef71c4c7debdc8d	period_min=25.21;fmax=39.66;lines=42
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81drv/49-openroad-stapostpnr/nom_slow_1p08V_125C/wns.max.rpt	223	56390cd065bb376fb2846c8217238437fb98c0017c5ff83cb205873d84b0bc2f	nom_slow_1p08V_125C=-5.214497425892334;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81drv/49-openroad-stapostpnr/nom_slow_1p08V_125C/tns.max.rpt	223	c7b77dbd7407cccda9094ce9a8d54de9045c1aae9030e6559de3d98a24c1cebd	nom_slow_1p08V_125C=-8748.568026974868;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81drv/49-openroad-stapostpnr/nom_slow_1p08V_125C/ws.max.rpt	214	04e411fdeeb312aad6b04599ac00524a00b7184fa826cf47d0486526da3f6943	nom_slow_1p08V_125C=-5.214497425892334;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81drv/49-openroad-stapostpnr/nom_slow_1p08V_125C/violator_list.rpt	201031	7fafb890b68ba61a4499710586f2728730aafa061c3285e4aa340e325d188cc7	lines=3136;violators=3132
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81drv/49-openroad-stapostpnr/nom_slow_1p08V_125C/max.rpt	40120300	15f6b8658a09c59dfc4bc4007658fbab5610c1a02849ba336f403f60612ed6e8	startpoint=_82809_;endpoint=_79066_;lines=495590
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81timing/49-openroad-stapostpnr/summary.rpt	2774	fa7cc9553763ce0bada428039b57503d9d14d3d183c95fa2963f0e3c27a8f6ec	lines=10
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81timing/49-openroad-stapostpnr/nom_slow_1p08V_125C/clock.rpt	1260	2653e9e67673e8f53a1b6e5624f61a8ed489c036a0e1ebd3debd996e2ab1ecbb	period_min=23.03;fmax=43.42;lines=42
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81timing/49-openroad-stapostpnr/nom_slow_1p08V_125C/wns.max.rpt	223	44d97a2dfa1764d831ae7eab5909474da3249b96fd7860e0177f263c004529dc	nom_slow_1p08V_125C=-3.030638936699411;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81timing/49-openroad-stapostpnr/nom_slow_1p08V_125C/tns.max.rpt	224	423387b4317ce9c9fe15c256eeb75f9bb81f0eb67e191b26d2f64df12e2b9b19	nom_slow_1p08V_125C=-2954.4740681315025;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81timing/49-openroad-stapostpnr/nom_slow_1p08V_125C/ws.max.rpt	214	097843afababd28b907716001b8554feb6587160ae404f1b3293c5396631c38f	nom_slow_1p08V_125C=-3.030638936699411;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81timing/49-openroad-stapostpnr/nom_slow_1p08V_125C/violator_list.rpt	176096	f076425f8f629efbc007fc527c6e28acbc598929f59196470418c41d6ce61ae4	lines=2750;violators=2746
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81timing/49-openroad-stapostpnr/nom_slow_1p08V_125C/max.rpt	43563848	e0cf02739a19547974ebcf77087ef61ba28ab57e6229570ac97723e4853936bb	startpoint=u_ram.g_ram_2048x64_ecc.u_b0;endpoint=_83069_;lines=535088
sta-compare-81	paper8	text	hw/soc/pnr/runs/s81-sta-compare/sweep.tcl	1436	519d994b575d64441af6b68ccf333c978a2112bf6e98c5c9b59aea7e59eff51d	lines=29
sta-compare-81	paper8	sweep	hw/soc/pnr/runs/s81-sta-compare/sweep.s77gate.txt	931	3caf566c809bafa7e5fa0bb05e3cf5c33d06a89a39a20c3e2e2220d772f219c3	wns_20ns=-4.6799;tns_20ns=-8267.18;endpoints_20ns=3088;periods=9;closes_at=25.00
sta-compare-81	paper8	sweep	hw/soc/pnr/runs/s81-sta-compare/sweep.s81drv.txt	931	4cc6fe9482a5a6ab4201d9b734ba721cab5b73c8d423ca067f5746f159314116	wns_20ns=-5.2145;tns_20ns=-8748.57;endpoints_20ns=3132;periods=9
sta-compare-81	paper8	sweep	hw/soc/pnr/runs/s81-sta-compare/sweep.s81ptd.txt	931	e248614e0cf075886bd3e24690c59f309a208614d661c3e3c8f424bb111c5c3d	wns_20ns=-3.3554;tns_20ns=-1767.72;endpoints_20ns=2102;periods=9;closes_at=24.00
sta-compare-81	paper8	sweep	hw/soc/pnr/runs/s81-sta-compare/sweep.s81timing.txt	931	f9efe1ffd28e95c954da84c6b1cb5e909123a9607dc29f8403e5dfd91623a699	wns_20ns=-3.0306;tns_20ns=-2954.47;endpoints_20ns=2746;periods=9;closes_at=24.00
sta-compare-81	paper8	text	hw/soc/pnr/runs/s81-sta-compare/drvscan.tcl	1405	2a4d484bbfe9fa7f9a1f96fa4434e86ee468f54d8efb26305cc5808a57ebd9d6	lines=31
sta-compare-81	paper8	log	hw/soc/pnr/runs/s81-sta-compare/drvscan.s77gate.txt	3344342	55fc5c4c73ed9c50b76236839a9b08090546e93cc9c5456aa6932cbaefcb0296	lines=50838
sta-compare-81	paper8	log	hw/soc/pnr/runs/s81-sta-compare/drvscan.s81drv.txt	1289326	1aaf2305ba89bd9f9a47d4962371d52f18072a12f32ea3830e03372ae283e758	lines=23258
sta-compare-81	paper8	log	hw/soc/pnr/runs/s81-sta-compare/drvscan.s81ptd.txt	1621670	b7e79535927ea378b827bf803a8891b580be6a8f94d7c84aa07cee3999fd3d86	lines=25908
sta-compare-81	paper8	log	hw/soc/pnr/runs/s81-sta-compare/drvscan.s81timing.txt	688402	d59cee706cced8d5fa1220beb00acb966f6fca9070586a28808ef324e6411934	lines=13485
docs-evidence	docs/89;docs/90	text	docs/evidence/apb-timeout-20260919.json	12760	4ff1846eef37e6d55a15c72044cfde45d0f93ef39b6dab92afb8c32f3de897f3	lines=141
docs-evidence	docs/89;docs/90	text	docs/evidence/baseline-density-and-rcx-20260923.json	18574	4adb0b810f0c0b6a57c94df47880301bb36b484cecdff55e645332a96df88ada	lines=195
docs-evidence	docs/89;docs/90	text	docs/evidence/can-ast-portability-20260921.json	2346	428ece77e951ab3f7f32af881fb608eca7516113fc88c309dc1da07373cfdd83	lines=47
docs-evidence	docs/89;docs/90	text	docs/evidence/can-bank-regmap-20260921.json	12471	5e617324152c62500a022d567908c49a1d2f843b883f36db9b798c3a723b9ca6	lines=302
docs-evidence	docs/89;docs/90	text	docs/evidence/ci-local-20260920.json	775	98a4fe74413c525a05e7e04fae6e32ecc1d19e77b6d99a0c15706514d29ca69b	lines=16
docs-evidence	docs/89;docs/90	text	docs/evidence/ci-local-d609e9a-20260920.json	775	029e98c6393c5b04f13994b19d890d3c5526d0468b1429572b7ac6ba6cdd0c18	lines=16
docs-evidence	docs/89;docs/90	text	docs/evidence/closure-20260919.json	5468	d257ceabe26e9e5ab2206c85fa1f50dd0d5aea90baf47c6adbca4a916051b875	lines=171
docs-evidence	docs/89;docs/90	text	docs/evidence/completed-icarus-executables-archive-20260920.json	6768	f6f83af2ddefd5677b4c129c7dc8391ecf420e875f1d12bf540c879eac2ce5ae	lines=165
docs-evidence	docs/89;docs/90	text	docs/evidence/core-fill-memory-controls-20260923.json	18771	9ba2c56476d3b69e9046370772226d9509c3ca4131e7f538962b6ab81e6e6a55	lines=163
docs-evidence	docs/89;docs/90	text	docs/evidence/core-pipeline-controls-20260923.json	7387	85f1feeca6a09511c2d14619121ec76402e8cd5589be1b02988e2079c157618b	lines=140
docs-evidence	docs/89;docs/90	text	docs/evidence/core-pipeline-native-boot-20260923.json	29458	922d31eed84bc65e11e837377beecab6c7b32b46a0a7a8fe5a0e5321e3fd773c	lines=500
docs-evidence	docs/89;docs/90	text	docs/evidence/core-request-pipeline-20260923.json	14738	c29b640c75a195e83d8c71f3fb31a7f4e835f4a0c49494c451ffda3bff7a752d	lines=185
docs-evidence	docs/89;docs/90	text	docs/evidence/core-writeback-branch-fix-20260923.json	6268	8dd548ef583e6c5564f7a0270b572e0cf844c3318b9570a1961978c02333c7d2	lines=109
docs-evidence	docs/89;docs/90	text	docs/evidence/crash-cocotb-20260919.json	4879	197e008e6450da7f020dc6ae53434b0162f4c90f92e2e5cb5a80d6c6df9c92b2	lines=91
docs-evidence	docs/89;docs/90	text	docs/evidence/crash-cocotb-launcher-20260920.json	4237	035e04d40b12e1a9fa515849abbe20e561ea916b68ce6470d89f264932dc51b8	lines=74
docs-evidence	docs/89;docs/90	text	docs/evidence/current-implementation-entry-20260922.json	19038	96e467ad7be65435d5e00a1b11ebeb331ea6b82158a3ee9d371c0a1e8199dd24	lines=247
docs-evidence	docs/89;docs/90	text	docs/evidence/current-physical-timeout-20260922.json	28299	562f24ef07aaccf3b456524d1dd813f2c41bbbdb0209a33adbd479cc390850b4	lines=341
docs-evidence	docs/89;docs/90	text	docs/evidence/delivery-validation-20260921.json	1934	e1a9159a81da7fa4568b5ebaa05a659b9d8f9769d907fc7b6a9320187b50218c	lines=46
docs-evidence	docs/89;docs/90	text	docs/evidence/developer-workflow-20260921.json	11085	bf24562f6b48cf461eb00a3cd4f653d9cce6095883d75e3416f6184a3787ad21	lines=238
docs-evidence	docs/89;docs/90	text	docs/evidence/digital-tool-bootstrap-20260920.json	1252	068215ca285076bd8c1a744fc34d080f74c3975e300c22327782b35a7288a386	lines=25
docs-evidence	docs/89;docs/90	text	docs/evidence/direct-peripheral-tests-20260920.json	5491	8478bf4aaf5149f9be56aaaba114a7500364b492d2037e64c8aaaac18373f02e	lines=171
docs-evidence	docs/89;docs/90	text	docs/evidence/document-site-ci-gate-20260921.json	3633	aeff506a080291b441e5c1d244fdd32401a4d4fc26c9db27b85aa0a1fc440476	lines=83
docs-evidence	docs/89;docs/90	text	docs/evidence/document-site-links-20260921.json	42381	3ce3993a0a41046045e0cb9e4d4129cd54560db8fe43b8ab27b616dbc855ec94	lines=891
docs-evidence	docs/89;docs/90	text	docs/evidence/eco23-route-archive-20260920.json	4466	20e350915e5d4e297c4ba79acd5dc52193ac6716af04f0a2481b695ac8c52bd9	lines=104
docs-evidence	docs/89;docs/90	text	docs/evidence/estimated-spef-integrity-20260923.json	15627	6a6f85c398a23e2cb7633f79b4124ab5b5a0cdcb83035b6eecd27d6499d9af06	lines=444
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-20260919.json	5898	7b2de7670cb07ccfe7af9c725e40d991b3ca8fa37c1c5e1883334c8a78cfb67e	lines=44
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-antenna-repair-20260920.json	2930	02c1c1fbbd55d11093c4540da07f7a8c718404ae5ea91e36029c67ca015df534	lines=61
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-clock-repair-20260920.json	205314	d0a42cb68870f470dd75a8f80ce895dd7c0c0b24a94d411d2fa90b42784e79f1	lines=4385
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-cpu-loopback-20260920.json	20162	2b253143ad6a2d681c9d196282b19d1ec322385d85a714660d032a9efcd87122	lines=469
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco18-drc-20260920.json	14025	9d86796aeb5e284ee2952a7889e4467b8f6b804d4b9a72572223550317cb61f9	lines=142
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco18-extracted-20260920.json	51934	afa3a471ee4c18c19846fe2c686bc0a4a8d74a2bd5ae623b8628ecf9676be34d	lines=1369
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco18-lvs-20260920.json	4714	4dba7e805b36c518e1441e189c3a55e459e4dbc255d057344ce288099f38af4b	lines=117
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco18-xor-20260920.json	3714	18252da93bb543a33e538bd425d31204d6b67eb4f08e94e1b971f126b1d6023d	lines=91
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco2-extracted-20260920.json	33423	58adc3674f722800f2916146c46f0bc8ebde5e7b9985f45373806161541c3092	lines=1126
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco2-lvs-20260920.json	2707	0ed62adc528e791a8f8530dbd555c94d26d201d45745c09083ffabe101836874	lines=57
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco22-drc-20260920.json	13992	aa54227d924825d882a92519d1c8f46f3b37848e54623075c54145b8cdfc241b	lines=142
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco22-extracted-20260920.json	30977	48aac6d6a98d8dd561a1209dcc46ec423e76dedc5945c195c7b65feadfa05d29	lines=736
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco22-lvs-20260920.json	4678	47e1bd8777cc54f2d426c0876e5baf4f8cf6125b90f3edcf4504ecb5e40d96ed	lines=117
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco22-xor-20260920.json	3673	cf9ad3e06418a1482896f6b5502b32fdfdedc108e466fb002c0a2d397ae068fa	lines=91
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco23-jumper-20260920.json	20241	e5088920a13c73fbe88ecbf2a955d2b58f55a9d093f22512972872d95016e228	lines=407
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco24-branches-20260920.json	41111	b367674e2adc75b7a165ba57d1a7e338c829d58c1d5fb3249e026187fe4cfff5	lines=1132
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco25-drivers-20260920.json	23202	71ac62fc1470198e86a2983f9bdf4bb41e987ce571aed5deb7347c5bcdc7b49a	lines=582
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco26-leaves-20260920.json	28968	02cfd899c7616df27b557f0f32a09ec166c7dd53c8e49fd4880dc00bb4fc311b	lines=732
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco27-separated-20260920.json	40971	a69d2ffed9a833f3268568f90c8f77d1aedc4f3cc4da14454e00f2da2a567dcb	lines=989
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco7-controls-20260920.json	7235	5536543bbe0dcfdc8f4899b41d3323b8cf32a2b07779b6087d921f59d634a9ce	lines=204
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco7-extracted-20260920.json	25230	a90faf03aaad184382e361a87fd10b680317fdabef6d8845592e7e85aa0de362	lines=536
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-eco8-estimate-20260920.json	8356	f62f6eae7e56f8220c5a4ede5538f5a31ad4a426531859211243add0ab0c5358	lines=188
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-extracted-layout-20260920.json	9937	f7440b51369af88f49b2d82c881e9fc91a3b26ba93f46ca2d944de48118558f6	lines=232
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-gate-baseline-20260919.json	20666	d6838a696206732c86c9d71e91a8e7fe4c452e721754cb8e7af533f6f52de849	lines=622
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-lvs-20260920.json	2814	e734573a6596abd98c31b3e979c6b6b5864fedc75a2bc3dca6a169230e484db2	lines=57
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-mux-eco-20260920.json	34667	4f770538065789efe6057fd6c9ae12101847fcab5cf888021ee0e0f0922c6f59	lines=961
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-netlist-20260920.json	11446	3efe8d0d1c833f21d56ec914fd75f72d320c080bbfda98654fe3073f4db2dd49	lines=143
docs-evidence	docs/89;docs/90	netlist-gzip	docs/evidence/ethernet-netlist-20260920.v.gz	2185152	3cb8113f956f6abffa07a88b7c7da9eb57c53795d383d7d117b465faa3101fda	
docs-evidence	docs/89;docs/90	text	docs/evidence/ethernet-sram256-20260919.json	51490	f2e3b128a8db6d35292622c6175f51ff88b118c56fbb3a49ed91fc2d29edeace	lines=312
docs-evidence	docs/89;docs/90	text	docs/evidence/external-irq-20260920.json	22913	413f084a02c43fe684e99c2219765c17c55529b0cdfddc5ea747c406837ede3c	lines=592
docs-evidence	docs/89;docs/90	text	docs/evidence/formal-scrub-invocation-20260921.json	3547	7be3d0a4a0cf5c80b739397a9906f59f31eb9f741f24394853075d385c9fadce	lines=60
docs-evidence	docs/89;docs/90	text	docs/evidence/formal-sweep-3c5045f-20260922.json	89440	490f3c614ae571bcfe4d22fbf0186a56a21869dc2051dc9e35eb45a5c4fb0528	lines=1542
docs-evidence	docs/89;docs/90	text	docs/evidence/formal-sweep-completed-20260921.json	172093	0e1de9b4fab0d5e752d388d1dfa57fe3f4f09c33263f09e0ddf99dbd8eef9fe7	lines=2986
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-0727236-20260920.json	3421	23a1bf84f19e6d2615ee3e0e83162315d2046e9300df53d27f27bb388d0fa41e	lines=89
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-091423c-20260921.json	3813	7a47172454147738be5822c0b93dce643ca16c2b3e0ebad9fb75daee8b6fb1b8	lines=96
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-0a79a3b-20260920.json	15025	177493863f23a9306bc4a6ebb988870d9fb4ea4bc09a8d779ea7252a7dd94f6f	lines=155
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-1c31426-20260920.json	3486	f9a0143c70fce685d51dd88bd8a0bc93429a717f64041df425fccb17707349d1	lines=91
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-328021c-20260921.json	3687	1310f88341af89096ecfe488a09b3359e4c785b44361acdf6b2cd682d4f5b651	lines=95
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-3b20b20-20260921.json	3687	3fb3db5b8481108f7e885f7f7a3c6477e428a87d76248ea7dbadb740f5aa3d75	lines=95
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-4475b63-20260920.json	3680	817383a5ccee70d01f3dd6ae38f800d8c40a376b4b59f9ae21998ba62d56528a	lines=95
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-4d4b948-20260921.json	3688	4d23eb38b1fdb12669c0d3553506ce935d643be6522d791b6091fd354cc35b91	lines=95
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-50b760f-20260921.json	3687	eb9cfe6df30caa43e0ab877ae1c6b8cd565a36c3236bf75c448b7a969ee26095	lines=95
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-5675eea-20260920.json	15449	a15b40fa3806ab770a5ef5a6d701f279b34add6f4bc3ab423accb2e4034987fe	lines=169
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-7d2484c-20260920.json	3311	2ff9172ddb1f9c01cf92016d9a719a3d6ac4f47f543adb8517132f47b98a11c9	lines=89
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-7dd103d-20260920.json	14962	bd7a0c4d6292d9a0cace967a5ea3d37ac665f9c1be69f2a3675b00ccd5b6f326	lines=155
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-82ab25c-20260920.json	14822	1fde2cd18072cee0cb55fdfa75b1028552efeb964d2f1a57350b212004135453	lines=155
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-84a049d-20260920.json	15118	e04528f6c1c633780e6decab9838f283cf6cc8b17213dc64a3122f6e694db6ff	lines=155
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-860fce3-20260920.json	15219	4473a30385c9469ef9b5a570bd39052afc8d1c09c0304de793d2f18c0fd959f3	lines=155
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-9ffe83b-20260921.json	3688	b4b0916c74b337825db08347f303b85732dbff082a8a699bff21175db579cfcd	lines=95
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-a79af62-20260921.json	3688	d86cc5c517ed177758f0f626f9c94f9ad85097891ca30bb1177deb249d208010	lines=95
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-ba9297a-20260920.json	15147	3dca3e5e9e93d1ea8c4998ab8aeb01c47b83ea9d80d6e56a1e62ae3968f2986b	lines=155
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-c1a6f7a-20260920.json	3685	6bc5c530b30cc8c009d09e7edcee48d0468be540256e48c7c04b5cd6851b528a	lines=95
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-c830d72-20260921.json	3687	19c809509c86068559b46a73928ff6989477cee48f13bc98a45b2ea7d74ad8cf	lines=95
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-c966a43-20260920.json	14404	ded62394d931a9f33447f7dacef5d30de22c0b9663776a3a6a487a8c08609c8b	lines=150
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-cfa6c2e-20260920.json	14769	16be4356a724090f05e616993ccc3f3aa98d6d8f6788e02c380519deb3fae451	lines=155
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-d93e64d-20260920.json	15065	52d78197e499461cc285dab04fcc1969574cecf6951fc6fb153f897f94b80c8f	lines=155
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-df0c190-20260920.json	14500	14acb244f71c03d5b2a298e2bb2929e925d2bd39df5094ad700dbd19fc6c4368	lines=150
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-e5575b4-20260920.json	3315	69fba11a4a731cec990f963e0268efeda51308435da6cdf6d4c469036f481562	lines=89
docs-evidence	docs/89;docs/90	text	docs/evidence/fresh-clone-netlist-20260920.json	15333	ce004a9b13cd2c1543597ed85c8f38ab27e57a48c325abcba966cde25e80a4c5	lines=169
docs-evidence	docs/89;docs/90	text	docs/evidence/full-chip-transistor-lvs-20260923.json	18861	fc826a56fed2cae92a20592b8ba9f01b9b526a8242c3f37d2899f7f9ce02de54	lines=219
docs-evidence	docs/89;docs/90	text	docs/evidence/full3/metrics.json	10147	d6ea2cbd0825eab95134085841aad8b698a700aeaaf92dad6f8e9d700f09d2ba	lines=193
docs-evidence	docs/89;docs/90	text	docs/evidence/full3/resolved.json	31408	6ed33591113bd5c4140e05910f73effe8a4ac679d14760de8e9b42ca050b4f2b	lines=746
docs-evidence	docs/89;docs/90	text	docs/evidence/g0gates2/metrics.json	10149	d6adfb72a46e22074f18b89b39259d4a727514e2668fd0dab55af11f8bf00418	lines=199
docs-evidence	docs/89;docs/90	text	docs/evidence/g0gates2/resolved.json	21599	98e2b3addf0e6a9ddacfbd12cc755ee010008a62549dc3e7680de86ff479af90	lines=574
docs-evidence	docs/89;docs/90	text	docs/evidence/gdsfill-controls-20260923.json	30894	fe04127aa10ae82b7e5e9c81abfbce6cefcd56c31c9ad0cd1238cf8b9fbb0a79	lines=390
docs-evidence	docs/89;docs/90	text	docs/evidence/generated-clock-corner-isolation-20260920.json	22152	e2bbe88865ba06a6d1131f7c2467da6c32c3c2295b82c8e421e241882e2c5c55	lines=589
docs-evidence	docs/89;docs/90	text	docs/evidence/github-ci-c02aa79-20260920.json	2326	e4d299cee36742fc80988aeb8fb4259e0ecd363d1b52dbd2fa412a6d692e1ae9	lines=80
docs-evidence	docs/89;docs/90	text	docs/evidence/global-route-segment-replay-20260923.json	16103	675dba69b8201ded6204c5db0f4b2d4542753b19de0d3794d2c53bebc3627f09	lines=173
docs-evidence	docs/89;docs/90	text	docs/evidence/gptimer-registers-20260921.json	49660	131c58d9cdc95349bf4ed623d9be046bc2420ae92a44bd319e8123cbb24cbd0a	lines=677
docs-evidence	docs/89;docs/90	text	docs/evidence/hal-remaining-probes-20260921.json	18458	72e00d2c14b6c9f648306e1a226f89d2ed92ca1ab5dd7a3735b0709b53c9f2c9	lines=378
docs-evidence	docs/89;docs/90	text	docs/evidence/halo-lift3-drc-20260920.json	11094	dae26b1f623ed32119cb6054cfc60ca5e149aa49c421d427060deba3c0104dd7	lines=133
docs-evidence	docs/89;docs/90	text	docs/evidence/halo-lift3-magic-20260921.json	138893	08c39cef5f5c997307f183a921b7195c77c70627e0046c55f9e83cf534cfc334	lines=5045
docs-evidence	docs/89;docs/90	text	docs/evidence/halo-routing-recovery-20260920.json	9415	c9bdb74ef2755f23e5ef982773ac126f1668df91b17146415b6871d2e79e5dce	lines=199
docs-evidence	docs/89;docs/90	text	docs/evidence/historical-recovery-20260920.json	14455	47f3f4084b3595176aba65a1d9e1f112ad576be05804c0ffd2dacea91d92d8a6	lines=236
docs-evidence	docs/89;docs/90	text	docs/evidence/historical-recovery-controls-20260920.json	1909	14f94f9da99e41520e04ad2bafe433fe5a8ce04b9217ebe6102010d1384b2dc9	lines=42
docs-evidence	docs/89;docs/90	text	docs/evidence/hosted-formal-inventory-20260921.json	4505	c6f9a05a22a9df576eb62178287621eb336e94fe17b7754f8a982c8aeaeae14c	lines=111
docs-evidence	docs/89;docs/90	text	docs/evidence/hosted-memory-parity-20260920.json	9764	119770adcd6ca86992ba0bb9370f94e2bbad2744d32958d26f0a080bb69f452f	lines=251
